Name,Team Name,Position,Age,Season,FIFA rating,Injury,Date of Injury,Date of return,Match1_before_injury_Result,Match1_before_injury_Opposition,Match1_before_injury_GD,Match1_before_injury_Player_rating,Match2_before_injury_Result,Match2_before_injury_Opposition,Match2_before_injury_GD,Match2_before_injury_Player_rating,Match3_before_injury_Result,Match3_before_injury_Opposition,Match3_before_injury_GD,Match3_before_injury_Player_rating,Match1_missed_match_Result,Match1_missed_match_Opposition,Match1_missed_match_GD,Match2_missed_match_Result,Match2_missed_match_Opposition,Match2_missed_match_GD,Match3_missed_match_Result,Match3_missed_match_Opposition,Match3_missed_match_GD,Match1_after_injury_Result,Match1_after_injury_Opposition,Match1_after_injury_GD,Match1_after_injury_Player_rating,Match2_after_injury_Result,Match2_after_injury_Opposition,Match2_after_injury_GD,Match2_after_injury_Player_rating,Match3_after_injury_Result,Match3_after_injury_Opposition,Match3_after_injury_GD,Match3_after_injury_Player_rating
Jóhann Berg Gudmundsson,Burnley,Right winger,31,2021/22,73,appendectomy and calf injury,24-Jan-22,21-Aug-22,lose,Man United,2,6,lose,Leeds,2,6,draw,Arsenal,0,8,draw,Watford,0,draw,Man United,0,lose,Liverpool,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Jóhann Berg Gudmundsson,Burnley,Right winger,32,2023/24,72,muscle injury,23-Sep-23,22-Oct-23,lose,Man United,-1,5.7,draw,Nottm Forest,0,5.8,lose,Tottenham,-3,5.6,lose,Newcastle,-2,win,Luton Town,1,lose,Chelsea,-3,lose,Bournemouth,-1,6.4,lose,Crystal Palace,-2,7.1,lose,Arsenal,-2,6.3
Aaron Lennon,Burnley,Right winger,32,2019/20,74,ill,22-Dec-19,10-Jan-20,win,Bournemouth,1,6.6(S),lose,Tottenham,-5,5.4(S),lose,Man City,-3,5.9,lose,Everton,-1,lose,Man United,-2,lose,Aston Villa,-1,lose,Chelsea,-3,5.3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Chris Wood,Burnley,Center Forward,27,2019/20,78,hamstring injury,20-Oct-19,8-Nov-19,lose,Leicester,-1,7.2,win,Everton,1,5.7,draw,Aston Villa,0,6.6,lose,Chelsea,-2,lose,Sheffield,-3,N.A.,N.A.,N.A.,win,West Ham,3,6.7,win,Watford,3,6.8,lose,Crystal Palace,-2,6
Chris Wood,Burnley,Center Forward,28,2019/20,78,hamstring strain,16-Feb-20,28-Feb-20,win,Southampton,1,5.2,draw,Arsenal,0,5.5,win,Man United,2,7,win,Bournemouth,3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Newcastle,0,5.9(S),draw,Tottenham,0,7.1,N.A.,N.A.,N.A.,N.A.
Chris Wood,Burnley,Center Forward,28,2019/20,78,calf injury,5-Jun-20,4-Jul-20,draw,Newcastle,0,5.9(S),draw,Tottenham,0,7.1,N.A.,N.A.,N.A.,N.A.,lose,Man City,-5,win,Watford,1,win,Crystal Palace,1,draw,Sheffield,0,5.8(S),win,West Ham,1,6.3(S),draw,Liverpool,0,5.1
Chris Wood,Burnley,Center Forward,29,2020/21,78,hamstring strain,1-Feb-21,18-Feb-21,lose,Chelsea,-2,5.8,win,Aston Villa,1,7.1,win,Liverpool,1,5.2,lose,Man City,-2,draw,Brighton,0,win,Crystal Palace,3,lose,Tottenham,-4,5.6(S),draw,Leicester,0,6.3,draw,Arsenal,0,7
Ashley Barnes,Burnley,Center Forward,29,2019/20,78,groin injury,17-Oct-19,25-Oct-19,win,Everton,1,5.3,draw,Aston Villa,0,5.1,win,Norwich City,2,6.1,lose,Leicester,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Chelsea,-2,6.1,lose,Sheffield,-3,5.4,win,West Ham,3,7.1
Ashley Barnes,Burnley,Center Forward,30,2019/20,78,groin injury,5-Dec-19,13-Dec-19,lose,Man City,-3,5.4(S),lose,Crystal Palace,-2,5.3,win,Watford,3,6.1,lose,Tottenham,-5,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Newcastle,1,6.7,win,Bournemouth,1,5.8,lose,Everton,1,5.2(S)
Ashley Barnes,Burnley,Center Forward,30,2019/20,78,groin surgery,2-Jan-20,29-Sep-20,lose,Aston Villa,-1,5.5,lose,Man United,-2,5.1,lose,Everton,-1,5.2(S),lose,Chelsea,-3,win,Leicester,1,win,Man United,2,lose,Newcastle,-2,6,draw,West Brom,0,5.9,lose,Tottenham,-1,5.6
Ashley Barnes,Burnley,Center Forward,31,2020/21,75,bruise,27-Jan-21,5-Feb-21,win,Liverpool,1,7.1,lose,West Ham,-1,5.7,lose,Man United,-1,5.4,win,Aston Villa,1,lose,Chelsea,-2,lose,Man City,-2,draw,Brighton,0,5.6,win,Crystal Palace,3,6.9,draw,Fulham,0,6.2
Ashley Barnes,Burnley,Center Forward,32,2021/22,73,groin injury,18-Nov-21,6-Feb-22,lose,Man City,-2,6(S),draw,Leicester,0,6(S),lose,Arsenal,-1,5(S),draw,Crystal Palace,0,draw,Wolves,0,lose,Newcastle,-1,lose,Liverpool,-1,6,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Jay Rodríguez,Burnley,Center Forward,30,2019/20,76,ill,5-Jan-20,18-Jan-20,lose,Aston Villa,-1,5.9(S),lose,Man United,-2,5.9(S),lose,Everton,-1,5.1,lose,Chelsea,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Leicester,1,6.4,win,Man United,2,6.8,draw,Arsenal,0,6.5
Jay Rodríguez,Burnley,Center Forward,30,2019/20,76,hamstring strain,26-Jun-20,4-Jul-20,win,Watford,1,7.3,lose,Man City,-5,5.1,draw,Tottenham,0,6.7,win,Crystal Palace,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Sheffield,0,6.8,win,West Ham,1,7.4,draw,Liverpool,0,6.7
Jay Rodríguez,Burnley,Center Forward,31,2020/21,75,ankle injury,23-Sep-20,18-Oct-20,lose,Leicester,-2,6,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Southampton,-1,lose,Newcastle,-2,N.A.,N.A.,N.A.,lose,Chelsea,-3,5.7(S),draw,Brighton,0,5.4,win,Crystal Palace,1,6.6
Jay Rodríguez,Burnley,Center Forward,32,2020/21,75,knee injury,28-Dec-20,11-Jan-21,lose,Leeds,-1,6(S),draw,Aston Villa,0,5.1,win,Arsenal,1,5.6,win,Sheffield,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,West Ham,-1,6.1(S),win,Aston Villa,1,5.7,lose,Chelsea,-2,5.6(S)
Jay Rodríguez,Burnley,Center Forward,33,2021/22,74,hamstring injury,29-Apr-20,7-Aug-20,win,Wolves,1,5.5,win,Southampton,2,6.1,draw,West Ham,0,5.6,win,Watford,1,lose,Aston Villa,-2,lose,Tottenham,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Matej Vydra,Burnley,Center Forward,27,2019/20,73,hip injury,3-Nov-19,3-Dec-19,lose,Chelsea,-2,5.7(S),draw,Brighton,0,6(S),N.A.,N.A.,N.A.,N.A.,win,West Ham,3,win,Watford,3,lose,Crystal Palace,-2,lose,Tottenham,-5,5.3(S),lose,Chelsea,-3,5.1,win,Southampton,1,7.1
Matej Vydra,Burnley,Center Forward,28,2020/21,74,back injury,18-Dec-20,11-Jan-20,draw,Aston Villa,0,6(S),win,Arsenal,1,6(S),lose,Southampton,-1,5.3,win,Wolves,1,lose,Leeds,-1,win,Sheffield,1,lose,West Ham,-1,5.2,win,Aston Villa,1,5,lose,Chelsea,-2,5.2
Matej Vydra,Burnley,Center Forward,28,2020/21,74,hamstring injury,10-Feb-21,18-Feb-21,draw,Brighton,0,7,lose,Man City,-2,5.5,lose,Chelsea,-2,5.2,win,Crystal Palace,3,draw,Fulham,0,N.A.,N.A.,N.A.,draw,West Brom,0,5.4,lose,Tottenham,-4,5.4,draw,Leicester,0,6.9
Matej Vydra,Burnley,Center Forward,29,2021/22,73,groin surgery and elbow injury,3-Feb-22,28-Feb-22,draw,Arsenal,0,5.5,lose,Man United,-2,6,draw,West Ham,0,6,draw,Watford,0,draw,Man United,0,lose,Liverpool,-1,lose,Norwich City,-2,5,win,Southampton,2,5,win,Wolves,1,7
Dale Stephens,Burnley,Central Midfielder,31,2020/21,74,hamstring injury,19-Nov-20,13-Dec-20,lose,Chelsea,-3,5.6,lose,Newcastle,-2,6,lose,Southampton,-1,6.8,win,Crystal Palace,1,lose,Man City,-5,draw,Everton,0,win,Sheffield,1,6(S),lose,Leeds,-1,6.1(S),N.A.,N.A.,N.A.,N.A.
Dale Stephens,Burnley,Central Midfielder,31,2020/21,74,knock,14-Feb-21,18-Feb-21,lose,Man City,-2,5.4,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Fulham,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Connor Roberts,Burnley,Right Back,26,2021/22,75,infection,8-Dec-21,9-Jan-22,lose,Newcastle,-1,6(S),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,West Ham,0,lose,Man United,-2,lose,Leeds,-2,draw,Arsenal,0,6.8,draw,Watford,0,7,draw,Man United,0,5.9
Maxwel Cornet,Burnley,Left winger,25,2021/22,75,hamstring injury,4-Dec-21,31-Dec-21,lose,Newcastle,-1,5.5,draw,Wolves,0,5.5,draw,Crystal Palace,0,6.9,draw,West Ham,0,lose,Man United,-2,N.A.,N.A.,N.A.,lose,Leeds,-2,7(S),draw,Watford,0,7,draw,Man United,0,5.9
Maxwel Cornet,Burnley,Left winger,25,2021/22,75,knee problems,22-Apr-22,5-May-22,win,Southampton,2,6,draw,West Ham,0,5.6,lose,Norwich City,-2,6,win,Wolves,1,win,Watford,1,N.A.,N.A.,N.A.,lose,Aston Villa,-2,7(S),lose,Tottenham,-1,5.8,draw,Aston Villa,0,5.4
Jordan Beyer,Burnley,Center Back,23,2023/24,75,meniscus injury,4-Oct-23,30-Oct-23,win,Luton Town,1,6.9,lose,Newcastle,-2,6.1,lose,Man United,-1,7,lose,Chelsea,-3,lose,Brentford,-3,lose,Bournemouth,-1,lose,Crystal Palace,-2,5.8,lose,Arsenal,-3,6.3,lose,West Ham,-1,6.4
Jordan Beyer,Burnley,Center Back,23,2023/24,75,knee injury,8-Jan-24,Present,lose,Aston Villa,-1,5.9,lose,Liverpool,-2,6.4,win,Fulham,2,7,draw,Luton Town,0,lose,Man City,-2,draw,Fulham,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Hjalmar Ekdal,Burnley,Center Back,23,2023/24,73,knee injury,30-Aug-23,18-Nov-23,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Tottenham,-3,draw,Nottm Forest,0,lose,Man United,-1,win,Sheffield,5,6,lose,Wolves,-1,6.4,draw,Brighton,0,6
Mike Trésor,Burnley,Left winger,24,2023/24,78,hamstring injury,10-Aug-23,17-Sep-23,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Tottenham,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Nottm Forest,0,6,lose,Man United,-1,5.9(S),lose,Chelsea,-3,5.6
Luca Koleosho,Burnley,Right winger,19,2023/24,68,knee injury,6-Dec-23,17-Jun-24,lose,Wolves,-1,6,win,Sheffield,5,7.2,lose,West Ham,-1,6,draw,Brighton,0,lose,Everton,-2,win,Fulham,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Nathan Redmond,Burnley,Right winger,29,2023/24,75,unknown injur,10-Sep-23,15-Oct-23,lose,Tottenham,-3,5.6(S),lose,Aston Villa,-2,5.7,N.A.,N.A.,N.A.,N.A.,draw,Nottm Forest,0,lose,Man United,-1,lose,Newcastle,-2,lose,Brentford,-3,6,lose,Crystal Palace,-2,5,win,Sheffield,5,6
Lyle Foster,Burnley,Center Forward,23,2023/24,69,depression,9-Nov-23,10-Dec-23,lose,Brentford,-3,5.9,lose,Chelsea,-3,5.7,win,Luton Town,1,6.9,lose,Arsenal,-2,lose,West Ham,-1,win,Sheffield,5,lose,Everton,-2,6,win,Fulham,2,6.1,lose,Liverpool,-2,5.1
Ameen Al-Dakhil,Burnley,Center Back,21,2023/24,72,muscle injury,8-Feb-24,23-Sep-24,lose,Man City,-2,6.8,draw,Luton Town,0,6.3,N.A.,N.A.,N.A.,N.A.,lose,Liverpool,-2,lose,Arsenal,-5,lose,Crystal Palace,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Vitinho,Burnley,Right Back,24,2023/24,71,knee injury,30-Aug-23,25-Sep-23,lose,Man City,-3,5.5,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Tottenham,-3,draw,Nottm Forest,0,lose,Man United,-1,lose,Chelsea,-3,5.3,lose,Bournemouth,-1,5.3,lose,Crystal Palace,-2,6
Jordan Pickford,Everton,Goalkeeper,26,2020/21,80,chest injury,28-Jan-21,18-Feb-21,lose,Newcastle,-2,5.9,draw,Leicester,0,6.5,win,Wolves,1,6.3,win,Leeds,1,draw,Man United,0,lose,Fulham,-2,lose,Man City,-2,6,win,Liverpool,2,8.2,win,Southampton,1,6.7
Jordan Pickford,Everton,Goalkeeper,27,2021/22,81,shoulder injury,13-Sep-21,27-Sep-21,win,Burnley,2,7.3,win,Brighton,2,7,draw,Leeds,0,7,lose,Aston Villa,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Norwich City,2,6,draw,Man United,0,7.1,lose,West Ham,-1,6.8
Jordan Pickford,Everton,Goalkeeper,28,2022/23,82,thigh problems,9-Sep-22,27-Sep-22,draw,Liverpool,0,9,draw,Leeds,0,6,draw,Brentford,0,7.3,win,West Ham,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Southampton,1,7.5,lose,Man United,-1,5.9,lose,Tottenham,-2,6
Michael Keane,Everton,Center Back,27,2019/20,79,neck injury,17-Jan-20,20-Jan-20,win,Brighton,1,7.6,win,Newcastle,1,6.2,draw,Arsenal,0,6(S),draw,West Ham,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Watford,1,6.1(S),win,Crystal Palace,2,6.4,draw,Man United,0,6.6
Yerry Mina,Everton,Center Back,25,2019/20,79,knee injury,20-Oct-19,2-Nov-19,win,West Ham,2,7.1,lose,Burnley,-1,6.6,lose,Man City,-2,6.2,lose,Brighton,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Tottenham,0,6.6,win,Southampton,1,6.4,lose,Norwich City,-2,5.8
Yerry Mina,Everton,Center Back,25,2019/20,79,bruise,6-Dec-19,14-Dec-19,lose,Liverpool,-3,5.8,lose,Leicester,-1,6.1,lose,Norwich City,-2,5.8,win,Chelsea,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Man United,0,5.9,draw,Arsenal,0,7.1,win,Burnley,1,8.1
Yerry Mina,Everton,Center Back,25,2019/20,79,muscle injury,2-Jun-20,30-Jun-20,lose,Arsenal,-1,6.5,win,Crystal Palace,2,6.3,win,Watford,1,8.6,draw,Liverpool,0,win,Norwich City,1,N.A.,N.A.,N.A.,win,Leicester,1,6.2(S),lose,Tottenham,-1,6.6,draw,Southampton,0,6.8
Yerry Mina,Everton,Center Back,25,2019/20,79,muscle injury,13-Jul-20,12-Sep-20,lose,Wolves,-3,6.2,draw,Southampton,0,6.8,lose,Tottenham,-1,6.6,draw,Aston Villa,0,win,Sheffield,1,lose,Bournemouth,-2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Yerry Mina,Everton,Center Back,26,2020/21,79,calf injury,18-Feb-21,12-Mar-21,lose,Man City,-2,5.8,win,Leeds,1,6.5,lose,Newcastle,-2,6.4,win,Liverpool,2,win,Southampton,1,win,West Brom,1,draw,Crystal Palace,0,7.4,draw,Brighton,0,6.8,win,West Ham,1,6.6
Yerry Mina,Everton,Center Back,27,2021/22,79,thigh problems,22-Oct-21,30-Nov-21,draw,Man United,0,6.8,win,Norwich City,2,7,lose,Aston Villa,-3,6,lose,Watford,-3,lose,Wolves,-1,draw,Tottenham,0,win,Arsenal,1,6.3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Yerry Mina,Everton,Center Back,27,2021/22,79,hamstring injury,8-Feb-22,11-Apr-22,lose,Newcastle,-2,5.9,lose,Aston Villa,-1,7,lose,Norwich City,-1,6,win,Leeds,3,lose,Southampton,-2,lose,Man City,-1,draw,Leicester,0,6.6,win,Chelsea,1,6.4,win,Leicester,1,4.7
Yerry Mina,Everton,Center Back,27,2022/23,76,ankle injury,6-Aug-22,31-Oct-22,lose,Chelsea,-1,5.8,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Aston Villa,-1,draw,Nottm Forest,0,draw,Brentford,0,lose,Wolves,-1,7.1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Mason Holgate,Everton,Center Back,22,2019/20,77,calf injury,7-Jul-20,15-Jul-20,lose,Tottenham,-1,5.8,win,Leicester,1,6.7,win,Norwich City,1,8.1,draw,Southampton,0,lose,Wolves,-3,N.A.,N.A.,N.A.,draw,Aston Villa,0,6.2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Mason Holgate,Everton,Center Back,22,2020/21,77,ankle injury,18-Sep-20,6-Nov-20,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,West Brom,3,win,Crystal Palace,1,win,Brighton,2,lose,Man United,-2,7.6,lose,Leeds,-1,6.7,win,Chelsea,1,6.9
Mason Holgate,Everton,Center Back,24,2022/23,75,knee injury,27-Aug-22,16-Oct-22,draw,Brentford,0,6.7,draw,Nottm Forest,0,6.5,lose,Aston Villa,-1,6,draw,Leeds,0,draw,Liverpool,0,win,West Ham,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Lucas Digne,Everton,Left Back,26,2019/20,83,calf injury,9-Feb-20,7-Mar-20,win,Crystal Palace,2,7.4,win,Watford,1,6.6,draw,Newcastle,0,7.7,lose,Arsenal,-1,draw,Man United,0,N.A.,N.A.,N.A.,lose,Chelsea,-4,5.9,draw,Liverpool,0,7.3,win,Norwich City,1,7.9
Lucas Digne,Everton,Left Back,27,2020/21,84,ankle injury,26-Nov-20,11-Jan-21,win,Fulham,1,9,lose,Man United,-2,6.4,lose,Southampton,-2,5.7,lose,Leeds,-1,draw,Burnley,0,win,Chelsea,1,win,Wolves,1,6.3,draw,Leicester,0,6.2,lose,Newcastle,-2,7.6
Djibril Sidibé,Everton,Right Back,27,2019/20,78,unknown injury,15-Dec-19,18-Dec-19,win,Chelsea,2,7.9,lose,Liverpool,-3,5.6,lose,Leicester,-1,7.6,draw,Man United,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Arsenal,0,7.2,win,Burnley,1,7,win,Newcastle,1,7.3
Djibril Sidibé,Everton,Right Back,27,2019/20,78,foot injury,21-Jun-20,1-Jul-20,lose,Chelsea,-4,5.9,draw,Man United,0,5.9(S),lose,Arsenal,-1,6.2,draw,Liverpool,0,win,Norwich City,1,N.A.,N.A.,N.A.,lose,Tottenham,-1,6,draw,Southampton,0,6.2,win,Sheffield,1,7
Séamus Coleman,Everton,Right Back,30,2019/20,78,hamstring injury,24-Nov-19,14-Dec-19,lose,Norwich City,-2,5.9(S),N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Leicester,-1,lose,Liverpool,-3,win,Chelsea,2,draw,Man United,0,6.2,win,Burnley,1,6.9,win,Newcastle,1,6.1(S)
Séamus Coleman,Everton,Right Back,30,2019/20,78,hamstring strain,2-Mar-20,14-Jun-20,draw,Man United,0,5.7,win,Crystal Palace,2,6.6,draw,Newcastle,0,5.6(S),lose,Chelsea,-4,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Liverpool,0,7.4,win,Norwich City,1,6.6,win,Leicester,1,6.9
Séamus Coleman,Everton,Right Back,31,2020/21,79,muscle injury,17-Oct-20,18-Dec-20,draw,Liverpool,0,5.8,win,Brighton,2,6.8,win,Crystal Palace,1,7.4,lose,Southampton,-2,lose,Newcastle,-1,win,Fulham,1,win,Sheffield,1,6,lose,West Ham,-1,6.3,N.A.,N.A.,N.A.,N.A.
Séamus Coleman,Everton,Right Back,31,2021/22,78,hamstring injury,17-Sep-21,15-Oct-21,win,Burnley,2,6.3,win,Brighton,2,6.4,draw,Leeds,0,6,lose,Aston Villa,-3,win,Norwich City,2,draw,Man United,0,lose,West Ham,-1,6.2,lose,Watford,-3,5,lose,Wolves,-1,6.3
Séamus Coleman,Everton,Right Back,33,2022/23,75,knee injury,1-May-23,23-Nov-23,draw,Leicester,0,6.3,lose,Man United,-2,5.8,draw,Tottenham,0,6.2,win,Brighton,4,lose,Man City,-3,draw,Wolves,0,win,Newcastle,3,6.8,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Jean-Philippe Gbamin,Everton,Defensive Midfielder,24,2019/20,79,"hamstring injury, archilles tendon rupture and inner ligament injury",18-Aug-19,30-Jun-21,win,Watford,1,6.7,draw,Crystal Palace,0,6.3(S),N.A.,N.A.,N.A.,N.A.,lose,Aston Villa,-2,win,Wolves,1,lose,Bournemouth,-2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Morgan Schneiderlin,Everton,Defensive Midfielder,29,2019/20,76,calf strain,8-Dec-19,4-Jan-20,win,Chelsea,2,6.3,lose,Liverpool,-3,5.9(S),lose,Leicester,-1,5(S),draw,Man United,0,draw,Arsenal,0,win,Burnley,1,draw,Newcastle,0,7.8,win,Watford,1,5.8(S),win,Crystal Palace,2,7.6
Morgan Schneiderlin,Everton,Defensive Midfielder,29,2019/20,76,knee injury,24-Feb-20,22-Aug-20,lose,Arsenal,-1,5.7,win,Crystal Palace,2,7.6,win,Watford,1,5.8(S),draw,Man United,0,lose,Chelsea,-4,draw,Liverpool,0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
André Gomes,Everton,Central Midfielder,26,2019/20,80,bruised ribs,2-Sep-19,4-Oct-19,win,Wolves,1,7.3,lose,Aston Villa,-2,6.4,win,Watford,1,6.4,lose,Bournemouth,-2,lose,Sheffield,-2,lose,Man City,-2,win,West Ham,2,7,lose,Brighton,-1,6.2,draw,Tottenham,0,6
André Gomes,Everton,Central Midfielder,26,2019/20,80,ankle injury,4-Nov-19,21-Feb-20,win,West Ham,2,7,lose,Brighton,-1,6.2,draw,Tottenham,0,6,win,Southampton,1,lose,Norwich City,-2,lose,Leicester,-1,lose,Arsenal,-1,6.2(S),draw,Man United,0,6.8,lose,Chelsea,-4,6
André Gomes,Everton,Central Midfielder,27,2020/21,79,bruise,27-Sep-20,16-Oct-20,win,Crystal Palace,1,6.7,win,West Brom,3,7.1,win,Tottenham,1,6.4,win,Brighton,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Liverpool,0,6,lose,Newcastle,-1,5.2,N.A.,N.A.,N.A.,N.A.
André Gomes,Everton,Central Midfielder,28,2021/22,76,calf injury,21-Sep-21,5-Dec-21,lose,Aston Villa,-3,5(S),win,Burnley,2,7(S),win,Brighton,2,6(S),win,Norwich City,2,draw,Man United,0,lose,West Ham,-1,win,Arsenal,1,6.6(S),lose,Crystal Palace,-2,6.2,draw,Chelsea,0,5.6
André Gomes,Everton,Central Midfielder,29,2023/24,77,fitness,13-Aug-23,3-Dec-23,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Aston Villa,-4,lose,Wolves,-1,draw,Sheffield,0,lose,Tottenham,-1,7(S),lose,Man City,-2,5.5,lose,Wolves,-3,6
Tom Davies,Everton,Central Midfielder,21,2019/20,75,ill,30-Jan-20,4-Feb-20,draw,West Ham,0,6.3,win,Brighton,1,6.7,lose,Man City,-1,6.7,win,Watford,1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Crystal Palace,2,5.9(S),draw,Man United,0,6.5,lose,Chelsea,-4,5.5
Tom Davies,Everton,Central Midfielder,22,2020/21,75,bruise,28-Oct-20,4-Nov-20,win,Brighton,2,7,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Newcastle,-1,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,win,Fulham,1,5.9(S),lose,Leeds,-1,6.1,N.A.,N.A.,N.A.,N.A.
Tom Davies,Everton,Central Midfielder,23,2021/22,75,knee injury,19-Nov-21,30-Jun-22,draw,Tottenham,0,6.2(S),lose,Watford,-3,6,draw,Man United,0,5.7(S),lose,Man City,-3,lose,Brentford,-1,lose,Liverpool,-3,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Fabian Delph,Everton,Central Midfielder,28,2019/20,77,calf injury,3-Aug-19,31-Aug-19,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,draw,Crystal Palace,0,win,Watford,1,lose,Aston Villa,-2,win,Wolves,1,6.6,lose,Bournemouth,-2,5.8,lose,Sheffield,-2,6.5
Fabian Delph,Everton,Central Midfielder,28,2019/20,77,muscle injury,6-Oct-19,24-Oct-19,lose,Sheffield,-2,6.5,lose,Man City,-2,6.5,lose,Burnley,-1,6.4,win,West Ham,2,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,lose,Brighton,-1,6.2(S),draw,Tottenham,0,7,N.A.,N.A.,N.A.,N.A.
Fabian Delph,Everton,Central Midfielder,28,2019/20,77,muscle injury,4-Nov-19,20-Dec-19,draw,Tottenham,0,7,lose,Brighton,-1,6.2(S),N.A.,N.A.,N.A.,N.A.,win,Southampton,1,lose,Norwich City,-2,lose,Leicester,-1,draw,Arsenal,0,6.8,win,Burnley,1,6.7,win,Newcastle,1,6.2(S)
Fabian Delph,Everton,Central Midfielder,29,2019/20,77,calf injury,2-Jun-20,23-Sep-20,lose,Arsenal,-1,6.4,win,Watford,1,5.6,draw,Newcastle,0,6.9,draw,Liverpool,0,win,Norwich City,1,win,Leicester,1,win,Brighton,2,5.9(S),lose,Southampton,-2,6.2(S),lose,Newcastle,-1,7
Fabian Delph,Everton,Central Midfielder,29,2020/21,75,bruise,2-Nov-20,27-Nov-20,win,Brighton,2,5.9(S),lose,Southampton,-2,6.2(S),lose,Newcastle,-1,7,lose,Man United,-2,win,Fulham,1,N.A.,N.A.,N.A.,lose,Leeds,-1,5.8(S),draw,Burnley,0,5.6,N.A.,N.A.,N.A.,N.A.
